environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Mammals: Human	0006420	0.04221851949165111	0.011521279521806633	0.012539703443477223	0.071897335539825	-0.3236741423484014	0.09265735969571504	406	0.032167937239017674	0.00019385555492901219
Mammals: Human	0006423	0.020909501219923472	0.008026850083444873	0.00023233540496947827	0.04158666703487747	-0.16121516613803627	0.06462586671234224	402	0.01668135502664947	0.013300754212522081
Mammals: Human	0006424	-0.3311964858291376	0.057126052348552905	-0.4783531966790099	-0.1840397749792653	3.468773432342509	0.4594237272377282	406	0.07680917943821453	1.9999999994909579
Mammals: Human	0006426	-0.04781178390829089	0.03987426202982042	-0.15052788289710828	0.054904315080526504	0.7229557377660245	0.32068263718797263	404	0.0035637566579792557	1.599604556964106
Mammals: Human	0006427	0.02599020123778554	0.01134799551568117	-0.0032422352106091547	0.05522263768618023	-0.19576706397637642	0.09126376114143192	406	0.012817317325853672	0.035460229320511294
Mammals: Human	0006428	0.023868141760386652	0.008904016646538972	0.0009313948789022586	0.046804888641871045	-0.18321924428057776	0.07169298151025023	399	0.01777806189342812	0.01031126010372252
Mammals: Human	0006429	0.004675434953153563	0.005670045516912706	-0.009930602298413568	0.019281472204720693	-0.034090798667084046	0.045600954998407967	401	0.0017012126206483735	0.6486489589226954
Mammals: Human	0006430	0.272496197844954	0.029987993605423775	0.19524712631738234	0.34974526937252565	-2.0373472250198477	0.24121697676766488	403	0.17075210942064178	0.0
Mammals: Human	0006431	0.027843490748958286	0.012840035013054875	-0.005232439444671073	0.06091942094258765	-0.20481971203120608	0.10326316104547059	406	0.011505561368216788	0.05010627812856172
Mammals: Human	0006432	0.0388850845888871	0.010217120703997086	0.012565781655390604	0.0652043875223836	0.3723408487237394	0.08216894888566563	406	0.03461222187716595	9.891628066327485e-05
Mammals: Human	0006433	0.04681153506801088	0.013808982719879102	0.011239595581602313	0.08238347455441945	-0.35372971510533996	0.11105571013063266	406	0.02765795675288163	0.0006649413850248198
Mammals: Human	0006434	0.01420812368401199	0.007824600617485843	-0.005948047506631542	0.034364294874655525	-0.10727053040868834	0.06292763165041348	406	0.008095387533376242	0.1225690030138531
Mammals: Human	0006435	0.06793798637543154	0.0141150816258263	0.03157753610730299	0.10429843664356009	-0.5216802513314773	0.11351744334152578	406	0.05423273021164288	3.9349857905435215e-07
Mammals: Human	0006436	0.19661257944092192	0.023695311901483336	0.13557345598270085	0.25765170289914296	-1.4993817325032415	0.1905643408618229	406	0.14560465248284693	0.0
Mammals: Human	0006437	0.059140277995981295	0.015194368227457998	0.019999585442049488	0.09828097054991311	-0.44761497479564	0.12219736875023358	406	0.03614367958572884	6.477824457795656e-05
Mammals: Human	0006438	-0.00828603466115555	0.003993546366889629	-0.01857341010226323	0.002001340779952133	0.06826021505425145	0.03211734847561366	404	0.010595557966074698	1.9354726588838918
Mammals: Human	0006457	0.49377351192872887	0.045840878768126835	0.37568740822203417	0.6118596156354236	-2.203035614545799	0.36866519771060563	406	0.22311352768876636	0.0
Mammals: Human	0006465	0.25185180927740186	0.05357682980337271	0.11383789570391376	0.38986572285088994	-1.3243190558900677	0.43101544295806604	405	0.051981396089820775	7.772699472941014e-07
Mammals: Human	0006508	0.670176157726142	0.03427866253141873	0.5818743230452074	0.7584779924070767	-2.085767796443033	0.27567861347778894	406	0.4861585793002441	0.0
Mammals: Human	0006520	0.49055859884116176	0.061251661480037314	0.33277431886858566	0.6483428788137379	-2.6169353109389153	0.4929043366856995	402	0.1381957475728477	0.0
Mammals: Human	0006556	-0.028069221682544217	0.024841351117257954	-0.09206054216060071	0.03592209879551227	0.2836208632339821	0.19978110950635036	406	0.0031503485810876475	1.556391391853127
Mammals: Human	0006614	-0.0049208043110301625	0.003935255282392893	-0.015058021918474256	0.005216413296413931	0.041224203881291166	0.03164842615830953	406	0.0038553818253159733	1.6304319155433449
Mammals: Human	0006633	1.081338721621679	0.07541945027450023	0.8870582177145664	1.2756192255287915	-6.656257096249112	0.6069399123127	402	0.3394637734554997	0.0
Mammals: Human	0007165	1.4715563275445747	0.09915453336037165	1.2161342496082572	1.726978405480892	-9.634083843923289	0.7983253860523398	398	0.3574103745628582	0.0
Mammals: Human	0008033	0.16109135606305836	0.02801400459829881	0.08892728021784062	0.23325543190827608	0.7440737499021641	0.22529647819663	406	0.07565647808406584	7.205029906032223e-10
Mammals: Human	0008080	1.3043954431911682	0.07388678263057766	1.1140630911348002	1.4947277952475362	-8.093132103908381	0.5948744374145097	401	0.43855232986999315	0.0
Mammals: Human	0008094	0.009455465795028569	0.013269411855361185	-0.024726539144381846	0.04363747073443898	-0.05657432214186746	0.10656889621686762	396	0.0012870841809582423	0.7237906761232407
Mammals: Human	0008135	0.0	0.0	0.0	0.0	0.0	0.0	406	0.0	
Mammals: Human	0008152	1.0135052915370415	0.04177788471389556	0.9058854605140465	1.1211251225600365	-6.106990159166185	0.33598946053992856	406	0.5929541499730977	0.0
Mammals: Human	0008168	1.040616471447524	0.04646922915585768	0.9209117371420346	1.1603212057530132	-5.720626293529028	0.37371856767534983	406	0.5538260048541483	0.0
Mammals: Human	0008173	0.4318341079567064	0.04636011229524097	0.31241045868416567	0.5512577572292472	-2.2996614191635256	0.3728972712345134	403	0.17788291100194575	0.0
Mammals: Human	0008233	1.0409153528402786	0.0522861553387487	0.9062262166876619	1.1756044889928952	-6.6524968039397905	0.4208300064704863	402	0.4976959456538128	0.0
Mammals: Human	0008270	0.8176697028919233	0.03863695393856305	0.7181409095461849	0.9171984962376617	-3.423363556333721	0.31072921474183945	406	0.5257481312591066	0.0
Mammals: Human	0008299	0.5026913276249191	0.03684404810606677	0.40778105970369105	0.5976015955461471	-2.6999276790472013	0.29642158760854626	404	0.31650341502224744	0.0
Mammals: Human	0008324	0.7213671738543009	0.056998286872137476	0.5745395868716748	0.868194760836927	-4.609706164098931	0.45885511638976384	401	0.28644615672412577	0.0
Mammals: Human	0008360	-0.08049697724624576	0.056018186796389105	-0.22479982643374408	0.06380587194125258	2.2235756089649534	0.450805323798754	404	0.005110341389088391	1.7314081397233008
Mammals: Human	0008408	0.22509173200839827	0.03211893682769018	0.14235335074026836	0.3078301132765282	-0.44152662606335014	0.25830949392854996	406	0.10839024762275473	2.6423307986078726e-14
Mammals: Human	0008649	0.040730053812795285	0.05903691312667362	-0.11134903440151595	0.19280914202710653	0.3309824246804048	0.4749483862995947	405	0.0011796821470432262	0.7385886975548701
Mammals: Human	0008654	0.8009387090708461	0.050682770822644385	0.6703798914317142	0.931497526709978	-4.830658590943578	0.4076050509494851	406	0.38201174943549565	0.0
Mammals: Human	0008658	0.4137099090203103	0.04617711263321846	0.29475766687713956	0.532662151163481	-2.237082108925403	0.371609461198259	404	0.166437254069716	0.0
Mammals: Human	0008757	0.7688751197826575	0.04926808883831851	0.641960522935149	0.895789716630166	-4.120805218515849	0.39622778185115015	406	0.37610565735950685	0.0
Mammals: Human	0009055	1.5817121807903467	0.07746798882600897	1.3821546415745476	1.7812697200061458	-10.4559248391651	0.6244423292213184	397	0.5134744926070801	0.0
