category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
K01641	0.035392682555164354	0.016228297373036958	-0.00641141147777885	0.07719677658810756	-0.2682487699665244	0.1272898194373339	-0.5961473448370965	0.0596498049040477	199	0.023575106534299617	0.0484105773982213
K01643	0.15642201053492596	0.0774574532256484	-0.043108388974344325	0.35595241004419625	-0.240961316059356	0.6326317327924454	-1.8706206597326955	1.3886980276139835	203	0.019886107742638326	0.07455132833381395
K01644	0.15642201053492596	0.0774574532256484	-0.043108388974344325	0.35595241004419625	-0.240961316059356	0.6326317327924454	-1.8706206597326955	1.3886980276139835	203	0.019886107742638326	0.07455132833381395
K01646	0.15642201053492596	0.0774574532256484	-0.043108388974344325	0.35595241004419625	-0.240961316059356	0.6326317327924454	-1.8706206597326955	1.3886980276139835	203	0.019886107742638326	0.07455132833381395
K01647	0.31933735541172636	0.08958415870384713	0.08856856259061616	0.5501061482328365	-2.3536742541655724	0.7483158482651868	-4.281335879296694	-0.42601262903445103	125	0.09363437662155083	0.000306769069498003
K01649	0.2007402223791116	0.017534593127236188	0.15557111048335118	0.24590933427487202	-1.4910066854993467	0.14555761018988256	-1.8659630893484842	-1.1160502816502091	1900	0.0645924946661478	0.0
K01655	0.10000656703458272	0.03587589295237724	0.007590266789258948	0.19242286727990648	-0.7923677930033766	0.2974813577119208	-1.5586797704692845	-0.026055815537468607	184	0.04094706613671084	0.0071055155786798885
K01659	0.1257383669364104	0.04550525691091437	0.008516825133894984	0.24295990873892584	-0.8899090052438905	0.3802124501667627	-1.8693362768734714	0.08951826638569027	597	0.012669459716079357	0.007745598313537716
K01662	0.16853166984307713	0.012907740013788211	0.1352813315675587	0.20178200811859556	-1.3071266072387735	0.10693563177119696	-1.582592794681377	-1.03166041979617	1967	0.07983034084563179	0.0
K01664	0.05778617419076296	0.024985246298556543	-0.006575820274318703	0.12214816865584462	-0.33438692670686176	0.20809302701498514	-0.8704345642974635	0.20166071088373994	840	0.006342686260837338	0.03319546451787869
K01665	0.05778617419076296	0.024985246298556543	-0.006575820274318703	0.12214816865584462	-0.33438692670686176	0.20809302701498514	-0.8704345642974635	0.20166071088373994	840	0.006342686260837338	0.03319546451787869
K01666	0.2471529407350585	0.06497447710612506	0.07977868770968036	0.4145271937604367	-1.8429495389496036	0.5556582521013078	-3.2743251963625726	-0.41157388153663454	355	0.039375399845466896	9.989311971114745e-05
K01667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49	0.0	
K01668	0.08823367173759925	0.06025914766111895	-0.06699389263744318	0.24346123611264167	-0.688170409390228	0.4919833201941955	-1.9555194422104756	0.5791786234300197	44	0.048568104213495444	0.2554045901005051
K01675	0.24876534285334226	0.01680910882562462	0.20546507851853324	0.2920656071881513	-1.9067166590133975	0.1396169635437238	-2.26636995710203	-1.547063360924765	1633	0.11838949527477627	0.0
K01676	0.24876534285334226	0.01680910882562462	0.20546507851853324	0.2920656071881513	-1.9067166590133975	0.1396169635437238	-2.26636995710203	-1.547063360924765	1633	0.11838949527477627	0.0
