category	alpha_global	alpha_global_se	alpha_global_ci99_low	alpha_global_ci99_high	beta_global_log	beta_global_log_se	beta_global_ci99_low	beta_global_ci99_high	n_genomes_used	r_squared	p_value
R01049	0.09865087323601276	0.013520756380209413	0.06382140480059331	0.13348034167143222	-0.6927320526788996	0.11137786834660537	-0.979641441539755	-0.40582266381804416	1980	0.026208348328517816	1.7763568394002505e-15
R01055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128	0.0	
R01056	0.1404206620897129	0.017898183685265804	0.09431494091646819	0.18652638326295762	-1.0157074288062686	0.14695115889745425	-1.3942536141261108	-0.6371612434864264	1720	0.03458863002870838	0.0
R01064	0.013527865211569293	0.03766339257793198	-0.08349303406918349	0.11054876449232207	-0.07269622768297684	0.3221466016045404	-0.902545873416273	0.7571534180503192	316	0.00041068762487850297	0.9211525563525926
R01066	0.00889748259260437	0.015557724203113002	-0.031179214954614728	0.048974180139823464	0.011670436151093908	0.12911726160282927	-0.32093562973779427	0.3442765020399821	1510	0.00021684361140905661	0.8120284338262387
R01069	-0.21387105288921965	0.07607499372175974	-0.40984023671647274	-0.017901869061966558	1.8959713585229954	0.6091664786759075	0.32675850945385765	3.465184207592133	142	0.05343695164601969	1.9934712028816488
R01072	-0.0017936552070838593	0.0061794586116592515	-0.01771194059071809	0.014124630176550374	0.033753013591556275	0.051037851182191486	-0.09772049105376901	0.16522651823688156	1944	4.338194337871748e-05	1.0522230603169263
R01073	0.03792618971770222	0.006752893584242878	0.020530735844692567	0.05532164359071188	-0.29437498329150347	0.05609395361428162	-0.4388730078018929	-0.149876958781114	1911	0.01625456738054598	1.90136284494713e-09
R01078	0.020116908743475468	0.00727759242466107	0.0013698306575485528	0.03886398682940238	-0.14904717540534054	0.06065272501954899	-0.3052885950556987	0.007194244245017661	1512	0.0050347510082888736	0.007716640294791022
R01082	0.24876534285334226	0.01680910882562462	0.20546507851853324	0.2920656071881513	-1.9067166590133975	0.1396169635437238	-2.26636995710203	-1.547063360924765	1633	0.11838949527477627	0.0
R01083	0.005062785678076978	0.005778495682042201	-0.009822619198863732	0.01994819055501769	-0.02365667238066305	0.047666141417211295	-0.14644465267139936	0.09913130791007325	2141	0.0003587425469305794	0.6134321041233077
R01092	0.0022804225264048787	0.009939793542536053	-0.023324485639167995	0.027885330691977753	0.008366335298674244	0.08217492394110913	-0.20331626877362288	0.2200489393709714	1009	5.226653948708915e-05	0.9670466127409645
R01121	0.024816922974655747	0.011068253013448662	-0.0036948967879880078	0.0533287427372995	-0.19122329750297304	0.08745384941802303	-0.4165044136038004	0.03405781859785431	239	0.020771759836669568	0.040741827852840196
R01123	0.04971082024839102	0.009403841073208682	0.025486525643805453	0.07393511485297659	-0.3889405744694015	0.07789703921170905	-0.5896033474787641	-0.18827780146003897	1033	0.026388714280379477	1.879237743196427e-08
R01134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	414	0.0	
R01135	0.1016236115553979	0.009009741245319716	0.07841451810745431	0.12483270500334148	-0.7901947607941243	0.07433674651679055	-0.9816862198213767	-0.5987033017668719	2137	0.05623792094709357	0.0
R01150	0.21702982428072284	0.016155103213050068	0.17541427840390586	0.2586453701575398	-1.6405188320557715	0.13345496690415828	-1.9842988268008832	-1.2967388373106599	2075	0.08008781292296341	0.0
R01152	0.09582050209965721	0.03170443374349505	0.014149880776413964	0.17749112342290047	-0.7582156138322189	0.26550606151122164	-1.4421592282851259	-0.07427199937931195	270	0.03295995038481847	0.002982189355865472
R01157	0.3249756816741581	0.035995791947910034	0.23225052161634183	0.4177008417319743	-2.49025718404838	0.30323362898098105	-3.271387012303387	-1.7091273557933726	910	0.08237190574617537	0.0
R01169	0.029796317563735762	0.011735094548833456	-0.00043328599405922236	0.06002592112153075	-0.24170439101683128	0.1006772864461757	-0.5010490809021799	0.017640298868517312	556	0.011503169491365872	0.016502653218606778
R01174	-0.0014206688493290565	0.034417460918683196	-0.09008004817585696	0.08723871047719886	0.020451093621154312	0.28302947657737715	-0.7086328380421693	0.7495350252844778	79	2.2127264378779543e-05	1.0010841082898199
R01181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183	0.0	
R01183	0.09996537904628702	0.037736143055055085	0.0027570745364651206	0.19717368355610893	-0.7565392605206337	0.31757774778268405	-1.574619538808828	0.06154101776756049	300	0.023006969485375506	0.01147599630351026
R01184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64	0.0	
R01196	-0.2353273106791152	0.2317372890735191	-0.8322825673325004	0.36162794597427006	1.8828884434403788	1.7982084113481744	-2.7492964241925186	6.515073311073277	12	0.09348224503012548	1.481335114302596
R01201	0.4387940350630979	0.044011887734650264	0.3254194122586388	0.552168657867557	-3.508658562669165	0.37168536292112153	-4.466120057553974	-2.551197067784356	360	0.21731332268948167	0.0
R01204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20	0.0	
R01213	0.2007402223791116	0.017534593127236188	0.15557111048335118	0.24590933427487202	-1.4910066854993467	0.14555761018988256	-1.8659630893484842	-1.1160502816502091	1900	0.0645924946661478	0.0
R01220	0.1597503342643313	0.011926458489643138	0.12902777719501057	0.19047289133365203	-1.248962684099761	0.09863521627064602	-1.503047001212945	-0.9948783669865768	1794	0.09100857803175944	0.0
R01224	0.1356825825019833	0.014995739706528063	0.09705355701796703	0.1743116079859996	-1.0404488822338405	0.12468415646939013	-1.3616352692989895	-0.7192624951686915	1610	0.048446200123805516	0.0
R01281	0.01911541938685606	0.022390186572614	-0.03856170122419761	0.07679253999790972	-0.1511315146250128	0.18553077831307213	-0.6290587995594866	0.32679577030946105	97	0.007613937151414785	0.628753895007832
R01291	-0.01112252235164312	0.018772046724123748	-0.0594793147129859	0.03723427000969966	0.10130464698951056	0.1498115833417181	-0.2846099916987552	0.4872192856777764	275	0.0012842883897363766	1.200279312196013
R01302	0.02659414693213101	0.017291624215344147	-0.017949077046595513	0.07113737091085753	-0.2023973376255904	0.14439503795958888	-0.5743589554094913	0.16956428015831057	391	0.006043912202581714	0.22182945933457576
R01334	0.21494604147476765	0.032476593513921605	0.1312863365829056	0.29860574636662973	-1.6969760540593575	0.2716857037029627	-2.3968384267981895	-0.9971136813205256	556	0.07327550829190677	7.744915819785092e-13
