environment	category	r_squared
Mammals: Human	K14170	0.1791491941813743
Mammals: Human	K14187	0.0501429583125531
Mammals: Human	K14541	0.0885398862178625
Mammals: Human	K14652	0.3121501690398999
Mammals: Human	K14759	0.0874383680297991
Mammals: Human	K15461	0.055694399841464
Mammals: Human	K15792	0.0514777830474653
Mammals: Human	K16011	0.0775749160781105
Mammals: Human	K16047	0.3455587891008801
Mammals: Human	K16048	0.3455587891008801
Mammals: Human	K16371	0.1301063995420316
Mammals: Human	K16881	0.0775749160781105
Mammals: Human	K18365	0.1739129647617047
Mammals: Human	K19269	0.0882901695110287
Mammals: Human	K19302	0.1429774979861022
Mammals: Human	K21219	0.0547656745707481
Mammals: Human	K22223	0.0882901695110287
Mammals: Human	K22251	0.1680284334282594
Mammals: Human	K22316	0.276189641623654
Mammals: Human	K22373	0.0686563502625147
Mammals: Human	K22515	0.2292182286130401
Mammals: Human	K22920	0.0800555670374547
Mammals: Human	K23123	0.1092073631410874
Mammals: Human	K23124	0.1092073631410874
Mammals: Human	K23304	0.0799191387043455
Mammals: Human	K24018	0.0840648102824758
Mammals: Human	K24042	0.1091610772827912
Mammals: Human	K24263	0.0801444351699071
Mammals: Human	K24866	0.1555667072708536
Mammals: Human	K28203	0.0882901695110287
Mammals: Human	K28660	0.0800555670374547
Plants	K00010	0.06585716904742
Plants	K00014	0.0762680533258103
Plants	K00019	0.1538203472129592
Plants	K00021	0.1800275204970738
Plants	K00027	0.1057037188117592
Plants	K00028	0.1057037188117592
Plants	K00077	0.1963401101113119
Plants	K00133	0.2150777649219371
Plants	K00211	0.0994607618175771
Plants	K00216	0.2606699835230741
Plants	K00228	0.2440044812571562
Plants	K00288	0.1341004452111515
Plants	K00299	0.1725317870158979
Plants	K00300	0.1341004452111515
Plants	K00456	0.0867345025415422
Plants	K00564	0.1765949002802778
Plants	K00640	0.0994066510528597
Plants	K00643	0.0804378688484496
Plants	K00672	0.0690726129089133
Plants	K00681	0.0913835515970703
Plants	K00761	0.0654810227040184
Plants	K00766	0.0901590363616586
Plants	K00768	0.0967350962000711
Plants	K00800	0.111139860061768
Plants	K00820	0.2684834074403545
Plants	K00849	0.0539217412572886
Plants	K00864	0.0524771746555742
Plants	K00884	0.365756596473055
Plants	K00963	0.0791185364740337
Plants	K01003	0.1545236561980834
Plants	K01006	0.0856107302860589
Plants	K01011	0.2134267452335985
Plants	K01091	0.2119541929917077
Plants	K01433	0.1211984902897016
Plants	K01455	0.1246938366422394
Plants	K01465	0.0570068895035138
Plants	K01469	0.0686251793715504
Plants	K01491	0.1341004452111515
Plants	K01495	0.0533637549093443
Plants	K01497	0.189543853150832
Plants	K01499	0.0690726129089133
Plants	K01523	0.071278998225729
Plants	K01613	0.066688983113469
Plants	K01626	0.0686806305540375
Plants	K01659	0.0505172889712338
Plants	K01662	0.0703523616491322
Plants	K01675	0.1085568366551682
Plants	K01676	0.1085568366551682
Plants	K01677	0.1085568366551682
Plants	K01678	0.1085568366551682
Plants	K01679	0.1085568366551682
Plants	K01711	0.1691040932189423
Plants	K01719	0.0930848817855635
Plants	K01749	0.1407224257227994
Plants	K01774	0.1085568366551682
