accession	filePath	fileType	uncompressedLengthBytes
GCF_019890955.1	GCF_019890955.1/genomic.gbff	GENBANK_FLAT_FILE	13101930
GCF_019890955.1	GCF_019890955.1/GCF_019890955.1_ASM1989095v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4946363
GCF_019890955.1	GCF_019890955.1/genomic.gff	GFF3	3107118
GCF_019890955.1	GCF_019890955.1/protein.faa	PROTEIN_FASTA	1752685
GCF_019890955.1	GCF_019890955.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_019930545.1	GCF_019930545.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3417639
GCF_019930545.1	GCF_019930545.1/genomic.gbff	GENBANK_FLAT_FILE	8614864
GCF_019930545.1	GCF_019930545.1/GCF_019930545.1_ASM1993054v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3386186
GCF_019930545.1	GCF_019930545.1/genomic.gff	GFF3	2036392
GCF_019930545.1	GCF_019930545.1/protein.faa	PROTEIN_FASTA	1164195
GCF_019930545.1	GCF_019930545.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020079945.1	GCF_020079945.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4171080
GCF_020079945.1	GCF_020079945.1/genomic.gbff	GENBANK_FLAT_FILE	10319958
GCF_020079945.1	GCF_020079945.1/GCF_020079945.1_ASM2007994v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3887951
GCF_020079945.1	GCF_020079945.1/genomic.gff	GFF3	2473501
GCF_020079945.1	GCF_020079945.1/protein.faa	PROTEIN_FASTA	1360417
GCF_020079945.1	GCF_020079945.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020091425.1	GCF_020091425.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7625202
GCF_020091425.1	GCF_020091425.1/genomic.gbff	GENBANK_FLAT_FILE	17340956
GCF_020091425.1	GCF_020091425.1/GCF_020091425.1_ASM2009142v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	7142045
GCF_020091425.1	GCF_020091425.1/genomic.gff	GFF3	3543835
GCF_020091425.1	GCF_020091425.1/protein.faa	PROTEIN_FASTA	2525535
GCF_020091425.1	GCF_020091425.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020215645.1	GCF_020215645.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	13157226
GCF_020215645.1	GCF_020215645.1/genomic.gbff	GENBANK_FLAT_FILE	30110549
GCF_020215645.1	GCF_020215645.1/GCF_020215645.1_ASM2021564v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	12217121
GCF_020215645.1	GCF_020215645.1/genomic.gff	GFF3	6565570
GCF_020215645.1	GCF_020215645.1/protein.faa	PROTEIN_FASTA	4501552
GCF_020215645.1	GCF_020215645.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020310005.1	GCF_020310005.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4098960
GCF_020310005.1	GCF_020310005.1/genomic.gbff	GENBANK_FLAT_FILE	9477425
GCF_020310005.1	GCF_020310005.1/GCF_020310005.1_ASM2031000v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3855459
GCF_020310005.1	GCF_020310005.1/genomic.gff	GFF3	2049539
GCF_020310005.1	GCF_020310005.1/protein.faa	PROTEIN_FASTA	1405303
GCF_020310005.1	GCF_020310005.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020510245.1	GCF_020510245.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2111095
GCF_020510245.1	GCF_020510245.1/genomic.gbff	GENBANK_FLAT_FILE	5231456
GCF_020510245.1	GCF_020510245.1/GCF_020510245.1_ASM2051024v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	1915883
GCF_020510245.1	GCF_020510245.1/genomic.gff	GFF3	1326910
GCF_020510245.1	GCF_020510245.1/protein.faa	PROTEIN_FASTA	663290
GCF_020510245.1	GCF_020510245.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020542785.1	GCF_020542785.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	10136342
GCF_020542785.1	GCF_020542785.1/genomic.gbff	GENBANK_FLAT_FILE	23573191
GCF_020542785.1	GCF_020542785.1/GCF_020542785.1_ASM2054278v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	9281162
GCF_020542785.1	GCF_020542785.1/genomic.gff	GFF3	5264234
GCF_020542785.1	GCF_020542785.1/protein.faa	PROTEIN_FASTA	3316277
GCF_020542785.1	GCF_020542785.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020735445.1	GCF_020735445.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3686850
GCF_020735445.1	GCF_020735445.1/genomic.gbff	GENBANK_FLAT_FILE	8920960
GCF_020735445.1	GCF_020735445.1/GCF_020735445.1_ASM2073544v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3596297
GCF_020735445.1	GCF_020735445.1/genomic.gff	GFF3	1937845
GCF_020735445.1	GCF_020735445.1/protein.faa	PROTEIN_FASTA	1181434
GCF_020735445.1	GCF_020735445.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020736005.1	GCF_020736005.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6362621
GCF_020736005.1	GCF_020736005.1/genomic.gbff	GENBANK_FLAT_FILE	14753896
GCF_020736005.1	GCF_020736005.1/GCF_020736005.1_ASM2073600v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5716545
GCF_020736005.1	GCF_020736005.1/genomic.gff	GFF3	3346480
GCF_020736005.1	GCF_020736005.1/protein.faa	PROTEIN_FASTA	2134285
GCF_020736005.1	GCF_020736005.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020783375.1	GCF_020783375.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4962382
GCF_020783375.1	GCF_020783375.1/genomic.gbff	GENBANK_FLAT_FILE	11985578
GCF_020783375.1	GCF_020783375.1/GCF_020783375.1_ASM2078337v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4522767
GCF_020783375.1	GCF_020783375.1/genomic.gff	GFF3	2825613
GCF_020783375.1	GCF_020783375.1/protein.faa	PROTEIN_FASTA	1709727
GCF_020783375.1	GCF_020783375.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020783575.1	GCF_020783575.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7351001
GCF_020783575.1	GCF_020783575.1/genomic.gbff	GENBANK_FLAT_FILE	16896223
GCF_020783575.1	GCF_020783575.1/GCF_020783575.1_ASM2078357v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6825176
GCF_020783575.1	GCF_020783575.1/genomic.gff	GFF3	3794954
GCF_020783575.1	GCF_020783575.1/protein.faa	PROTEIN_FASTA	2464133
GCF_020783575.1	GCF_020783575.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020810675.1	GCF_020810675.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2426991
GCF_020810675.1	GCF_020810675.1/genomic.gbff	GENBANK_FLAT_FILE	6035661
GCF_020810675.1	GCF_020810675.1/GCF_020810675.1_ASM2081067v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2247550
GCF_020810675.1	GCF_020810675.1/genomic.gff	GFF3	1450304
GCF_020810675.1	GCF_020810675.1/protein.faa	PROTEIN_FASTA	791556
GCF_020810675.1	GCF_020810675.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020917325.1	GCF_020917325.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6481323
GCF_020917325.1	GCF_020917325.1/genomic.gbff	GENBANK_FLAT_FILE	15317178
GCF_020917325.1	GCF_020917325.1/GCF_020917325.1_ASM2091732v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6074958
GCF_020917325.1	GCF_020917325.1/genomic.gff	GFF3	3384600
GCF_020917325.1	GCF_020917325.1/protein.faa	PROTEIN_FASTA	2156374
GCF_020917325.1	GCF_020917325.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020971565.1	GCF_020971565.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4984958
GCF_020971565.1	GCF_020971565.1/genomic.gbff	GENBANK_FLAT_FILE	12389842
GCF_020971565.1	GCF_020971565.1/GCF_020971565.1_ASM2097156v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4772206
GCF_020971565.1	GCF_020971565.1/genomic.gff	GFF3	2903011
GCF_020971565.1	GCF_020971565.1/protein.faa	PROTEIN_FASTA	1641559
GCF_020971565.1	GCF_020971565.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_020991025.1	GCF_020991025.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3957732
GCF_020991025.1	GCF_020991025.1/genomic.gbff	GENBANK_FLAT_FILE	9649393
GCF_020991025.1	GCF_020991025.1/GCF_020991025.1_ASM2099102v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3909292
GCF_020991025.1	GCF_020991025.1/genomic.gff	GFF3	2216584
GCF_020991025.1	GCF_020991025.1/protein.faa	PROTEIN_FASTA	1323839
GCF_020991025.1	GCF_020991025.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021028635.1	GCF_021028635.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	8676627
GCF_021028635.1	GCF_021028635.1/genomic.gbff	GENBANK_FLAT_FILE	20149391
GCF_021028635.1	GCF_021028635.1/GCF_021028635.1_ASM2102863v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	8339620
GCF_021028635.1	GCF_021028635.1/genomic.gff	GFF3	4283044
GCF_021028635.1	GCF_021028635.1/protein.faa	PROTEIN_FASTA	2938006
GCF_021028635.1	GCF_021028635.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021276285.1	GCF_021276285.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5798275
GCF_021276285.1	GCF_021276285.1/genomic.gbff	GENBANK_FLAT_FILE	13920856
GCF_021276285.1	GCF_021276285.1/GCF_021276285.1_ASM2127628v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5541487
GCF_021276285.1	GCF_021276285.1/genomic.gff	GFF3	3127771
GCF_021276285.1	GCF_021276285.1/protein.faa	PROTEIN_FASTA	1956461
GCF_021276285.1	GCF_021276285.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021283165.2	GCF_021283165.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6635514
GCF_021283165.2	GCF_021283165.2/genomic.gbff	GENBANK_FLAT_FILE	15939459
GCF_021283165.2	GCF_021283165.2/GCF_021283165.2_ASM2128316v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6084959
GCF_021283165.2	GCF_021283165.2/genomic.gff	GFF3	3718160
GCF_021283165.2	GCF_021283165.2/protein.faa	PROTEIN_FASTA	2188857
GCF_021283165.2	GCF_021283165.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021283545.2	GCF_021283545.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7061678
GCF_021283545.2	GCF_021283545.2/genomic.gbff	GENBANK_FLAT_FILE	17035691
GCF_021283545.2	GCF_021283545.2/GCF_021283545.2_ASM2128354v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6519161
GCF_021283545.2	GCF_021283545.2/genomic.gff	GFF3	3984530
GCF_021283545.2	GCF_021283545.2/protein.faa	PROTEIN_FASTA	2311929
GCF_021283545.2	GCF_021283545.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021391435.1	GCF_021391435.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6720330
GCF_021391435.1	GCF_021391435.1/genomic.gbff	GENBANK_FLAT_FILE	15411067
GCF_021391435.1	GCF_021391435.1/GCF_021391435.1_ASM2139143v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6178002
GCF_021391435.1	GCF_021391435.1/genomic.gff	GFF3	3503617
GCF_021391435.1	GCF_021391435.1/protein.faa	PROTEIN_FASTA	2242655
GCF_021391435.1	GCF_021391435.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021441905.1	GCF_021441905.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4305531
GCF_021441905.1	GCF_021441905.1/genomic.gbff	GENBANK_FLAT_FILE	10802376
GCF_021441905.1	GCF_021441905.1/GCF_021441905.1_ASM2144190v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4049981
GCF_021441905.1	GCF_021441905.1/genomic.gff	GFF3	2683118
GCF_021441905.1	GCF_021441905.1/protein.faa	PROTEIN_FASTA	1400196
GCF_021441905.1	GCF_021441905.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021545825.1	GCF_021545825.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4574602
GCF_021545825.1	GCF_021545825.1/genomic.gbff	GENBANK_FLAT_FILE	10981350
GCF_021545825.1	GCF_021545825.1/GCF_021545825.1_ASM2154582v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4186615
GCF_021545825.1	GCF_021545825.1/genomic.gff	GFF3	2546720
GCF_021545825.1	GCF_021545825.1/protein.faa	PROTEIN_FASTA	1539138
GCF_021545825.1	GCF_021545825.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021560075.1	GCF_021560075.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6133375
GCF_021560075.1	GCF_021560075.1/genomic.gbff	GENBANK_FLAT_FILE	14694445
GCF_021560075.1	GCF_021560075.1/GCF_021560075.1_ASM2156007v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5700826
GCF_021560075.1	GCF_021560075.1/genomic.gff	GFF3	3388136
GCF_021560075.1	GCF_021560075.1/protein.faa	PROTEIN_FASTA	1995783
GCF_021560075.1	GCF_021560075.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021654795.1	GCF_021654795.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6820474
GCF_021654795.1	GCF_021654795.1/genomic.gbff	GENBANK_FLAT_FILE	16922301
GCF_021654795.1	GCF_021654795.1/GCF_021654795.1_ASM2165479v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6629319
GCF_021654795.1	GCF_021654795.1/genomic.gff	GFF3	3890710
GCF_021654795.1	GCF_021654795.1/protein.faa	PROTEIN_FASTA	2278588
GCF_021654795.1	GCF_021654795.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_021906995.1	GCF_021906995.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4601517
GCF_021906995.1	GCF_021906995.1/genomic.gbff	GENBANK_FLAT_FILE	10834640
GCF_021906995.1	GCF_021906995.1/GCF_021906995.1_ASM2190699v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4441098
GCF_021906995.1	GCF_021906995.1/genomic.gff	GFF3	2351041
GCF_021906995.1	GCF_021906995.1/protein.faa	PROTEIN_FASTA	1552377
GCF_021906995.1	GCF_021906995.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022170785.1	GCF_022170785.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4656053
GCF_022170785.1	GCF_022170785.1/genomic.gbff	GENBANK_FLAT_FILE	11773264
GCF_022170785.1	GCF_022170785.1/GCF_022170785.1_ASM2217078v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4364378
GCF_022170785.1	GCF_022170785.1/genomic.gff	GFF3	2937681
GCF_022170785.1	GCF_022170785.1/protein.faa	PROTEIN_FASTA	1560153
GCF_022170785.1	GCF_022170785.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022175585.2	GCF_022175585.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5829823
GCF_022175585.2	GCF_022175585.2/genomic.gbff	GENBANK_FLAT_FILE	13759320
GCF_022175585.2	GCF_022175585.2/GCF_022175585.2_ASM2217558v2_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5238616
GCF_022175585.2	GCF_022175585.2/genomic.gff	GFF3	3217263
GCF_022175585.2	GCF_022175585.2/protein.faa	PROTEIN_FASTA	1931797
GCF_022175585.2	GCF_022175585.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022354085.1	GCF_022354085.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5742612
GCF_022354085.1	GCF_022354085.1/genomic.gbff	GENBANK_FLAT_FILE	13899867
GCF_022354085.1	GCF_022354085.1/GCF_022354085.1_ASM2235408v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5257753
GCF_022354085.1	GCF_022354085.1/genomic.gff	GFF3	3269672
GCF_022354085.1	GCF_022354085.1/protein.faa	PROTEIN_FASTA	1921731
GCF_022354085.1	GCF_022354085.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022369495.1	GCF_022369495.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4254409
GCF_022369495.1	GCF_022369495.1/genomic.gbff	GENBANK_FLAT_FILE	10238206
GCF_022369495.1	GCF_022369495.1/GCF_022369495.1_ASM2236949v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	4073534
GCF_022369495.1	GCF_022369495.1/genomic.gff	GFF3	2383919
GCF_022369495.1	GCF_022369495.1/protein.faa	PROTEIN_FASTA	1404622
GCF_022369495.1	GCF_022369495.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022370415.1	GCF_022370415.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7891566
GCF_022370415.1	GCF_022370415.1/genomic.gbff	GENBANK_FLAT_FILE	18510527
GCF_022370415.1	GCF_022370415.1/GCF_022370415.1_ASM2237041v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6981446
GCF_022370415.1	GCF_022370415.1/genomic.gff	GFF3	4355026
GCF_022370415.1	GCF_022370415.1/protein.faa	PROTEIN_FASTA	2626402
GCF_022370415.1	GCF_022370415.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022371215.1	GCF_022371215.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5472670
GCF_022371215.1	GCF_022371215.1/genomic.gbff	GENBANK_FLAT_FILE	13417529
GCF_022371215.1	GCF_022371215.1/GCF_022371215.1_ASM2237121v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5400591
GCF_022371215.1	GCF_022371215.1/genomic.gff	GFF3	3012825
GCF_022371215.1	GCF_022371215.1/protein.faa	PROTEIN_FASTA	1825605
GCF_022371215.1	GCF_022371215.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022394675.1	GCF_022394675.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5650352
GCF_022394675.1	GCF_022394675.1/genomic.gbff	GENBANK_FLAT_FILE	14702488
GCF_022394675.1	GCF_022394675.1/GCF_022394675.1_ASM2239467v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5638363
GCF_022394675.1	GCF_022394675.1/genomic.gff	GFF3	3567623
GCF_022394675.1	GCF_022394675.1/protein.faa	PROTEIN_FASTA	1876931
GCF_022394675.1	GCF_022394675.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022493915.1	GCF_022493915.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5506861
GCF_022493915.1	GCF_022493915.1/genomic.gbff	GENBANK_FLAT_FILE	13100759
GCF_022493915.1	GCF_022493915.1/GCF_022493915.1_ASM2249391v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5018178
GCF_022493915.1	GCF_022493915.1/genomic.gff	GFF3	3037016
GCF_022493915.1	GCF_022493915.1/protein.faa	PROTEIN_FASTA	1806165
GCF_022493915.1	GCF_022493915.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022592395.1	GCF_022592395.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	4040058
GCF_022592395.1	GCF_022592395.1/genomic.gbff	GENBANK_FLAT_FILE	10280449
GCF_022592395.1	GCF_022592395.1/GCF_022592395.1_ASM2259239v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3985432
GCF_022592395.1	GCF_022592395.1/genomic.gff	GFF3	2409119
GCF_022592395.1	GCF_022592395.1/protein.faa	PROTEIN_FASTA	1334773
GCF_022592395.1	GCF_022592395.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022637475.1	GCF_022637475.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5866901
GCF_022637475.1	GCF_022637475.1/genomic.gbff	GENBANK_FLAT_FILE	14459992
GCF_022637475.1	GCF_022637475.1/GCF_022637475.1_ASM2263747v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5498274
GCF_022637475.1	GCF_022637475.1/genomic.gff	GFF3	3401163
GCF_022637475.1	GCF_022637475.1/protein.faa	PROTEIN_FASTA	1936987
GCF_022637475.1	GCF_022637475.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022701275.1	GCF_022701275.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6708906
GCF_022701275.1	GCF_022701275.1/genomic.gbff	GENBANK_FLAT_FILE	16457943
GCF_022701275.1	GCF_022701275.1/GCF_022701275.1_ASM2270127v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6782190
GCF_022701275.1	GCF_022701275.1/genomic.gff	GFF3	3520299
GCF_022701275.1	GCF_022701275.1/protein.faa	PROTEIN_FASTA	2187811
GCF_022701275.1	GCF_022701275.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022812045.1	GCF_022812045.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5659416
GCF_022812045.1	GCF_022812045.1/genomic.gbff	GENBANK_FLAT_FILE	14110994
GCF_022812045.1	GCF_022812045.1/GCF_022812045.1_ASM2281204v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5518100
GCF_022812045.1	GCF_022812045.1/genomic.gff	GFF3	3236661
GCF_022812045.1	GCF_022812045.1/protein.faa	PROTEIN_FASTA	1864042
GCF_022812045.1	GCF_022812045.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022836895.1	GCF_022836895.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6832903
GCF_022836895.1	GCF_022836895.1/genomic.gbff	GENBANK_FLAT_FILE	16352985
GCF_022836895.1	GCF_022836895.1/GCF_022836895.1_ASM2283689v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6286702
GCF_022836895.1	GCF_022836895.1/genomic.gff	GFF3	3763771
GCF_022836895.1	GCF_022836895.1/protein.faa	PROTEIN_FASTA	2278909
GCF_022836895.1	GCF_022836895.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022845615.1	GCF_022845615.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2840786
GCF_022845615.1	GCF_022845615.1/genomic.gbff	GENBANK_FLAT_FILE	6605156
GCF_022845615.1	GCF_022845615.1/GCF_022845615.1_ASM2284561v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2761679
GCF_022845615.1	GCF_022845615.1/genomic.gff	GFF3	1366978
GCF_022845615.1	GCF_022845615.1/protein.faa	PROTEIN_FASTA	946280
GCF_022845615.1	GCF_022845615.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_022846375.1	GCF_022846375.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2781046
GCF_022846375.1	GCF_022846375.1/genomic.gbff	GENBANK_FLAT_FILE	6564966
GCF_022846375.1	GCF_022846375.1/GCF_022846375.1_ASM2284637v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2454474
GCF_022846375.1	GCF_022846375.1/genomic.gff	GFF3	1606828
GCF_022846375.1	GCF_022846375.1/protein.faa	PROTEIN_FASTA	912429
GCF_022846375.1	GCF_022846375.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_023277505.1	GCF_023277505.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	6949044
GCF_023277505.1	GCF_023277505.1/genomic.gbff	GENBANK_FLAT_FILE	16411805
GCF_023277505.1	GCF_023277505.1/GCF_023277505.1_ASM2327750v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6600620
GCF_023277505.1	GCF_023277505.1/genomic.gff	GFF3	3528491
GCF_023277505.1	GCF_023277505.1/protein.faa	PROTEIN_FASTA	2356148
GCF_023277505.1	GCF_023277505.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_023299185.1	GCF_023299185.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	2324253
GCF_023299185.1	GCF_023299185.1/genomic.gbff	GENBANK_FLAT_FILE	5672565
GCF_023299185.1	GCF_023299185.1/GCF_023299185.1_ASM2329918v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	2108242
GCF_023299185.1	GCF_023299185.1/genomic.gff	GFF3	1372036
GCF_023299185.1	GCF_023299185.1/protein.faa	PROTEIN_FASTA	763097
GCF_023299185.1	GCF_023299185.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_023330585.1	GCF_023330585.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	7083280
GCF_023330585.1	GCF_023330585.1/genomic.gbff	GENBANK_FLAT_FILE	16855830
GCF_023330585.1	GCF_023330585.1/GCF_023330585.1_ASM2333058v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	6752395
GCF_023330585.1	GCF_023330585.1/genomic.gff	GFF3	3742540
GCF_023330585.1	GCF_023330585.1/protein.faa	PROTEIN_FASTA	2415201
GCF_023330585.1	GCF_023330585.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_023650915.1	GCF_023650915.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	5457348
GCF_023650915.1	GCF_023650915.1/genomic.gbff	GENBANK_FLAT_FILE	13527838
GCF_023650915.1	GCF_023650915.1/GCF_023650915.1_ASM2365091v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	5215039
GCF_023650915.1	GCF_023650915.1/genomic.gff	GFF3	3148900
GCF_023650915.1	GCF_023650915.1/protein.faa	PROTEIN_FASTA	1815931
GCF_023650915.1	GCF_023650915.1/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_023653455.2	GCF_023653455.2/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	3768527
GCF_023653455.2	GCF_023653455.2/genomic.gbff	GENBANK_FLAT_FILE	9293822
GCF_023653455.2	GCF_023653455.2/GCF_023653455.2_PaeniGhoniBeadS11_Gal1968_092023_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	3703782
GCF_023653455.2	GCF_023653455.2/genomic.gff	GFF3	2143554
GCF_023653455.2	GCF_023653455.2/protein.faa	PROTEIN_FASTA	1280986
GCF_023653455.2	GCF_023653455.2/sequence_report.jsonl	SEQUENCE_REPORT	
GCF_023923245.1	GCF_023923245.1/cds_from_genomic.fna	CDS_NUCLEOTIDE_FASTA	9352915
GCF_023923245.1	GCF_023923245.1/genomic.gbff	GENBANK_FLAT_FILE	22526096
GCF_023923245.1	GCF_023923245.1/GCF_023923245.1_ASM2392324v1_genomic.fna	GENOMIC_NUCLEOTIDE_FASTA	9232715
GCF_023923245.1	GCF_023923245.1/genomic.gff	GFF3	4932909
GCF_023923245.1	GCF_023923245.1/protein.faa	PROTEIN_FASTA	3191687
