environment	category	Z_alpha	Z_beta	n_genomes_used
Food production	map00998	1.1183719285084754	-1.1258722538412025	77
Food production	map01053	0.5294995564430435	-0.5501783858925123	38
Food production	map01100	2.751265646742644	-2.772761796901157	103
Food production	map01110	3.057465983620948	-3.1316345968869865	103
Food production	map01120	3.520633091554165	-3.6057783282469775	103
Food production	map01200	2.8295787178962404	-2.7891837337521608	103
Food production	map01210	1.3454133739524132	-1.4846233470064973	99
Food production	map01220	0.05604767050505166	-0.03725015182449321	24
Food production	map01230	2.645288161041257	-2.7287127964578617	103
Food production	map01232	1.9627685200480116	-2.050752264453122	103
Food production	map01240	1.7780965951352072	-1.8109281517885554	103
Food production	map01250	0.5995926815353317	-0.6686497716620631	103
Wastewater	map00030	2.1286726274861834	-2.2351122586090924	63
Wastewater	map00040	1.5399934164727553	-1.6990093082645943	63
Wastewater	map00051	-0.7885336545006205	0.757838278358929	61
Wastewater	map00053	1.0744551427412048	-1.053836258926181	23
Wastewater	map00220	-1.0530040610557418	1.126925001063926	63
Wastewater	map00230	0.3704537129864012	-0.3561521921147134	63
Wastewater	map00240	0.26056715805415714	-0.2215659486633506	63
Wastewater	map00250	-1.2167770560268811	1.291159797267738	63
Wastewater	map00260	-0.6221473048706738	0.5905195874762547	63
Wastewater	map00270	0.00859733195365178	-0.04116830576430792	63
Wastewater	map00290	1.1167317307047004	-1.0731283374288085	58
Wastewater	map00300	-0.2941054322410686	0.4213231237512407	63
Wastewater	map00330	-0.26588722250032626	0.2562457197544969	62
Wastewater	map00340	1.4113331892047007	-1.4250915595895441	63
Wastewater	map00360	0.6990059887070789	-0.6587673106711865	39
Wastewater	map00400	1.1773075261387438	-1.1632591777327452	63
Wastewater	map00480	0.6509598700894845	-0.5875083753199103	52
Wastewater	map00520	-0.834752540890562	0.6599288342398821	63
Wastewater	map00541	-0.1354439116327314	0.11650097056780655	63
Wastewater	map00552	0.25743000113979475	-0.2770162275800626	60
Wastewater	map00561	0.8254177025519959	-0.8668070286681631	59
Wastewater	map00562	-0.11820069679237265	0.01263828010194897	61
Wastewater	map00566	1.5144949866688426	-1.5741602629807234	48
Wastewater	map00620	-0.4329391818830183	0.47638742812233503	63
Wastewater	map00630	0.621979667691787	-0.45744599739277875	63
Wastewater	map00650	0.12270988522146957	-0.04761635496606016	50
Wastewater	map00670	0.276833730208952	-0.2306809971411182	63
Wastewater	map00680	1.470247454052055	-1.409404819171351	59
Wastewater	map00720	0.4672809952557224	-0.43715323021248204	63
Wastewater	map00740	-0.13248809597030523	0.11717256794245139	63
Wastewater	map00760	3.2627347211952737	-3.2866170735639195	61
Wastewater	map00770	0.24683708894055847	-0.2446684729608935	63
Wastewater	map00790	-0.022049087839373146	0.06841705792699454	62
Wastewater	map00860	-0.4839089568623809	0.5628360529181998	63
Wastewater	map00900	0.4125030454541948	-0.4407799137955664	62
Wastewater	map00910	-0.3444397687049595	0.43234851390315004	63
Wastewater	map00920	1.7611429114507662	-1.7639805679602976	59
Wastewater	map00998	-0.06384075298724136	0.03496539123316064	56
Wastewater	map01100	-0.24416126858220155	0.29950773696200184	63
Wastewater	map01110	-1.6561512556594145	1.7078242696535266	63
Wastewater	map01120	0.22262189374198318	-0.12114672223629395	63
Wastewater	map01200	1.0851362477196793	-0.9952732592700899	63
Wastewater	map01210	-0.24502829467340675	0.37544510122277974	63
Wastewater	map01230	-0.3543824555098763	0.4703355615226793	63
Wastewater	map01232	0.3326424654455481	-0.3242600992439281	63
Wastewater	map01240	0.4235629847447709	-0.4128457640929963	63
Wastewater	map01250	-1.4771458572876293	1.3808583660779838	63
Wastewater	map01310	0.21885814342128576	-0.22065686717143593	34
Birds	map00010	0.5305721166949733	-0.539132964406015	36
Birds	map00020	0.9464540711042889	-1.009927683272328	36
Birds	map00030	-0.0780674103408645	0.09158129389327059	36
Birds	map00040	0.18672505633792202	-0.22912298826785973	36
Birds	map00051	0.005034673195636409	-0.0068631364490325635	35
Birds	map00053	0.6191410443738877	-0.628821071551076	15
Birds	map00240	1.7394270082583094	-1.7857187345609578	36
Birds	map00250	2.3140789670986424	-2.388019574043957	36
Birds	map00260	1.0008513830515315	-0.9942986649071891	35
Birds	map00270	1.390999845627569	-1.4173031370646487	36
Birds	map00290	0.7010430087476163	-0.6552200781472041	28
Birds	map00300	-0.26143758675882783	0.2613705543716713	34
Birds	map00330	0.40490108919889595	-0.5069802648827243	30
Birds	map00340	1.840580097743626	-1.8264346877618913	32
Birds	map00350	-0.07986175475870859	0.12367093699080232	13
Birds	map00400	-0.8980222741224855	1.0019075718158892	35
Birds	map00470	2.7874508497215436	-2.8029243653366187	36
Birds	map00480	-0.6840936300039976	0.655068000394118	26
Birds	map00520	0.36575955313364517	-0.3938478291985463	36
Birds	map00523	0.34800071334851757	-0.3588330002193547	29
Birds	map00525	0.7692489320130619	-0.7805253138042809	28
Birds	map00541	2.169505205879778	-2.2196588197093887	36
Birds	map00550	1.1717655544608996	-1.2112290638903425	36
Birds	map00552	1.1922860824859502	-1.1317126402598865	29
Birds	map00566	0.5492441469239229	-0.5552668181556603	19
Birds	map00620	2.706195687804257	-2.681277146719781	36
Birds	map00630	-0.015325702637839566	0.01549583189366536	34
Birds	map00670	-1.5444602767895739	1.6481574833544992	36
Birds	map00710	0.9671261856062571	-0.963032181577342	36
Birds	map00720	-0.823809779302114	1.009762227331527	36
Birds	map00730	3.20449748484237	-3.161276298787114	36
Birds	map00740	0.10254216329082855	-0.11615555647507561	34
Birds	map00770	2.85884177703255	-2.9069636089640927	36
Birds	map00780	-0.245007129176653	0.34396924160244113	28
Birds	map00790	-0.5652266023228526	0.4994790754458452	31
Birds	map00910	-2.5668329233844887	2.469880404197319	32
Birds	map00920	0.36829629501444455	-0.38383481799888186	34
Birds	map00998	-0.6981395317615475	0.6831068584501694	34
Birds	map01100	0.9978162166696891	-0.9878599612723625	36
Birds	map01110	0.6693194886565156	-0.6545823835508097	36
Birds	map01120	-0.4460258544981815	0.4754254400592613	36
Birds	map01200	0.24908593766501252	-0.20170272075076126	36
Birds	map01210	0.8827486998903198	-0.8766270107499857	34
Birds	map01230	0.7939419123028478	-0.7480872677704855	36
Birds	map01232	1.2085686780567024	-1.1415182001739217	36
Birds	map01240	1.2074572076272534	-1.203398857077417	36
Birds	map01250	1.2413409010758596	-1.2754860603016729	36
