environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Plants	map00052	0.5132093796113195	0.09168124995537574	0.2770384797262716	0.7493802794963674	-3.4216633621525094	0.7855714505804029	274	0.10330129316377523	2.1702835084624894e-09
Plants	map00053	0.06204599810550454	0.10671274330490534	-0.21284602864793162	0.3369380248589407	0.04696991978145093	0.9202706367828206	223	0.0015273510940880808	0.806367026708068
Plants	map00061	0.0	0.0	0.0	0.0	0.0	0.0	11	0.0	
Plants	map00130	-0.4648931410257908	0.22887372312911505	-1.0544718518063911	0.1246855697548096	4.5272023928810174	1.9465012573679281	138	0.029443953274719492	1.9276763126845657
Plants	map00220	1.0203859760284288	0.09200459349169643	0.7833821431938188	1.2573898088630389	-7.124330110495318	0.7878497483652397	277	0.3090476005842121	0.0
Plants	map00230	0.37119411673436536	0.03297010650513587	0.28626312237713536	0.45612511109159537	-0.4882266679305616	0.28182473736886277	281	0.31239115043328536	0.0
Plants	map00240	0.3268583747124364	0.036345557565461976	0.23323221842380634	0.4204845310010664	-0.855690832946298	0.3106777108474188	281	0.2247317195003542	0.0
Plants	map00250	0.5887150167603314	0.044044233881371214	0.4752570702819192	0.7021729632387437	-2.9019573838277313	0.37648512431394876	281	0.3903797539174071	0.0
Plants	map00260	0.6333824510546335	0.05500133615989566	0.49169900910674236	0.7750658930025247	-3.1241781175597185	0.47098505855837086	277	0.32534019124666524	0.0
Plants	map00261	-0.12230592364931	0.07348181727639048	-0.3115950849532919	0.0669832376546719	1.3027692544397511	0.6296719377806523	271	0.0101937300273377	1.8285839929636143
Plants	map00270	0.39873665426557187	0.05287080587999046	0.26254145831871645	0.5349318502124273	-1.1164621721078571	0.4529625766884662	276	0.1718989529989442	2.220446049250313e-16
Plants	map00280	0.6450125015013796	0.0883923931099513	0.417313696850145	0.8727113061526142	-5.1308868401737895	0.7653730620044586	166	0.24510372626704002	1.7763568394002505e-15
Plants	map00290	0.07066073766859302	0.07050263597168195	-0.1109540525944597	0.25227552793164576	-0.41102584636700046	0.6058607862540106	266	0.0037904641372216163	0.5275676343460942
Plants	map00300	0.21468151514967146	0.03604958557143771	0.12181778271764791	0.307545247581695	0.0733186937559096	0.30884933371461454	276	0.11459838508066877	1.566295981803023e-10
Plants	map00310	-0.0997300768271524	0.46760002970705455	-1.304267753352525	1.10480759969822	1.0405808959097136	4.060180554972998	42	0.001135924977869962	1.0285436942757178
Plants	map00330	0.20288526772264814	0.11250221387909352	-0.08692043522989679	0.4926909706751931	-0.2776604993027765	0.9655944729523805	267	0.012123710987770542	0.12613246054159322
Plants	map00332	0.031376982960990035	0.018693253795808617	-0.016776838817012966	0.07953080473899304	0.44185332391083676	0.16059988490393873	262	0.010720089248195674	0.1663553247295062
Plants	map00340	0.49623304332872964	0.047041696590694786	0.3750536329110999	0.6174124537463594	-2.269045859908892	0.40366603110921556	272	0.29185342847436413	0.0
