environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Terrestrial	K00919	0.01444805001371579	0.006110412169844394	-0.0012923717358033701	0.03018847176323495	-0.11997488009156379	0.05206972182351603	456	0.012164831327826864	0.028460374100002017
Terrestrial	K00927	0.01019824296013798	0.014125432037981198	-0.026188869969701586	0.046585355889977545	-0.0743993330934961	0.12004400309105778	341	0.0015352540994290065	0.717602888382546
Terrestrial	K00928	-0.02991398748995551	0.053347106754958705	-0.16733613449072915	0.10750815951081812	0.4812786470739493	0.4547727888526596	456	0.0006921023769512757	1.1814114406289995
Terrestrial	K00929	0.07264563057576798	0.24170677383829986	-0.5499910188316924	0.6952822799832284	-0.3699707258340348	2.0051535213420904	44	0.0021461447068790163	0.9441151861435411
Terrestrial	K00931	-0.02734488204760729	0.019683407928846746	-0.0780493408723165	0.023359576777101928	0.2601584840415415	0.16819237164805817	435	0.004437436827339325	1.7073154262999615
Terrestrial	K00938	0.13998309190463845	0.13376542264791186	-0.2045966368363825	0.48456282064565936	-1.0893452705791262	1.1086877858326205	16	0.07254821590852167	0.4979887423693954
Terrestrial	K00941	0.048485000493924665	0.037821395323499894	-0.04894291385941106	0.14591291484726038	-0.28904795667428435	0.3238073911707503	398	0.004132814865745571	0.3512657080532253
Terrestrial	K00945	0.0	0.0	0.0	0.0	0.0	0.0	43	0.0	
Terrestrial	K00946	0.019892681734240622	0.009615286198093114	-0.004876295512047241	0.044661658980528485	-0.16309419445003015	0.08223780260748906	402	0.010587167524790275	0.06555613375915481
Terrestrial	K00948	0.20692663626204916	0.037618342817102204	0.11002178516519387	0.3038314873589044	-1.6029938268463229	0.32038921413491017	461	0.06184377018832854	4.309077317188326e-09
Terrestrial	K00950	-0.08286332041998773	0.026406220283294018	-0.15088574386975312	-0.01484089697022234	0.7731760503169826	0.22496826382240506	470	0.020607397410582484	1.998105715095984
Terrestrial	K00953	0.0	0.0	0.0	0.0	0.0	0.0	404	0.0	
Terrestrial	K00954	0.05827172729123422	0.014105066045794281	0.02193707715726815	0.09460637742520028	-0.4767686966803819	0.1200855637149744	477	0.03468494460489491	1.9108095295816696e-05
Terrestrial	K00963	0.21041801303306903	0.05603117360715269	0.0660817098210437	0.35475431624509435	-1.5299968880743195	0.4785638698396764	396	0.03455705957203081	0.00012613687447671218
