environment	category	alpha_env	alpha_env_se	alpha_env_ci99_low	alpha_env_ci99_high	beta_env_log	beta_env_log_se	n_genomes_used	r_squared	p_value
Aquatic	R01302	0.048578592734826995	0.04256593801595298	-0.061071263594267886	0.15822844906392186	-0.37504356238811876	0.35033163418848223	113	0.011597814573066412	0.43640970346313246
Aquatic	R01334	0.10169405287346442	0.07156131751233119	-0.08264790103830072	0.28603600678522956	-0.7503417630273392	0.590515420059558	177	0.011408103529403801	0.27647750990398734
Aquatic	R01357	0.10128917231549864	0.08489889232276952	-0.11741037430795567	0.319988718938953	-0.7510527019953543	0.7088030879542789	129	0.01108352455913697	0.4040752222761703
Aquatic	R01361	0.0740131065004407	0.05498364969263849	-0.06762477510779606	0.21565098810867744	-0.5633337140932161	0.4555265340304677	140	0.012960023648948216	0.3155198663139738
Aquatic	R01364	0.05828038109250928	0.045329696322880274	-0.05848891663523031	0.17504967882024886	-0.44930672410637584	0.3769563281430971	158	0.01048520295623423	0.34911715251270214
Aquatic	R01384	0.13262172607424033	0.040160695499492326	0.02916777446754809	0.23607567768093257	-1.0458942821881583	0.3318102051258056	220	0.04763997924243102	0.0009659888145439055
Aquatic	R01397	0.014897569853916133	0.011624404660761435	-0.015046896552205322	0.04484203626003759	-0.11210449317258142	0.09515804398087419	539	0.0030492206528143218	0.35147750847595405
Aquatic	R01450	0.47912636525924834	0.13897571493468927	0.12112492358748878	0.837127806931008	-3.5857782994370657	1.1443353831171388	87	0.12267693758128184	0.0005174338873015216
Aquatic	R01465	0.013436559528541716	0.021024698137604884	-0.04072306287392846	0.0675961819310119	-0.10243708973875401	0.17337552420386018	167	0.0024692154507872655	0.7710407849808185
Aquatic	R01505	0.0	0.0	0.0	0.0	0.0	0.0	28	0.0	
Aquatic	R01512	-0.0016273744643122638	0.015950455870357316	-0.04271574878635271	0.039460999857728184	0.030376488477917317	0.13064502743475095	447	2.339152974295544e-05	1.006604967787665
Aquatic	R01514	0.22084754790441768	0.05226338978700501	0.08621705581309277	0.35547803999574257	-1.7183159158753345	0.43099837456470025	245	0.06845241650152845	1.156374904320856e-05
Aquatic	R01516	-0.016843127162966633	0.033814706505498594	-0.10394981112113102	0.07026355679519775	0.2115589076214774	0.2773572897664563	422	0.0005903756644662916	1.1461058795101782
Aquatic	R01523	0.0356601660535117	0.04427819119046449	-0.07840045445312484	0.14972078656014826	-0.2766636404784711	0.36499691772744464	121	0.005420998713321246	0.6617144728692641
Aquatic	R01529	0.018277556276107835	0.019711245565903018	-0.03249861230165833	0.06905372485387401	-0.11686939924432531	0.16136959070586032	598	0.0014405746829628807	0.5784638964047435
Aquatic	R01639	-0.03996075203569423	0.08475163563211133	-0.258280965424013	0.17835946135262454	0.5307306121721753	0.7034598826134417	224	0.00100042251856447	1.13197164216172
